FID,city,day,max,min,weather,wind,windDesc,x,y
2071,秀屿港,2017/5/4 0:00:00,25,19,多云,微风~南风,小于3级~3-4级,118.995163599999998,25.223091740000001
2072,秀屿,2017/5/4 0:00:00,29,20,多云,微风,小于3级,119.131465899999995,25.276364539999999
2073,新建,2017/5/4 0:00:00,32,20,晴,微风,小于3级,115.952954099999999,28.812629449999999
2074,星子,2017/5/4 0:00:00,29,19,晴,微风,小于3级,115.964882599999996,29.360271440000002
2075,修水,2017/5/4 0:00:00,32,17,晴,微风,小于3级,114.446191900000002,29.000021310000001
2076,新干,2017/5/4 0:00:00,31,21,晴,南风,小于3级,115.506839400000004,27.738579919999999
2077,峡江,2017/5/4 0:00:00,31,20,晴,南风,小于3级,115.214436800000001,27.589281249999999
2078,信丰,2017/5/4 0:00:00,31,20,多云,微风,小于3级,114.981799800000005,25.286018339999998
2079,寻乌,2017/5/4 0:00:00,30,20,多云,微风,小于3级,115.665148099999996,24.905101070000001
2080,兴国,2017/5/4 0:00:00,31,20,多云,微风,小于3级,115.446507299999993,26.425200600000000
2081,湘东,2017/5/4 0:00:00,33,19,多云转晴,西南风,小于3级,113.739818200000002,27.533709630000001
2082,新余,2017/5/4 0:00:00,31,20,多云,微风,小于3级,114.947117399999996,27.822321559999999
2083,湘潭,2017/5/4 0:00:00,32,21,晴转多云,南风,3-4级~小于3级,112.935555600000001,27.835095050000000
2084,湘乡,2017/5/4 0:00:00,32,21,晴转多云,南风,3-4级~小于3级,112.355168500000005,27.776679739999999
2085,新化,2017/5/4 0:00:00,32,20,晴,南风,小于3级,111.246844699999997,27.873272600000000
2086,新邵,2017/5/4 0:00:00,31,19,晴,南风,小于3级,111.471274699999995,27.431198790000000
2087,新宁,2017/5/4 0:00:00,30,21,晴,南风,小于3级,110.924697699999996,26.548580699999999
2088,湘阴,2017/5/4 0:00:00,31,21,多云,南风,3-4级,112.805373599999996,28.713089700000001
2089,新晃,2017/5/4 0:00:00,30,20,多云,南风,小于3级,109.168741100000005,27.234509110000001
2090,溆浦,2017/5/4 0:00:00,30,19,多云,南风,小于3级,110.658581100000006,27.835909940000001
2091,新田,2017/5/4 0:00:00,30,20,多云,南风,3-4级,112.234807300000000,25.890527389999999
2092,息烽,2017/5/4 0:00:00,30,21,多云,南风,小于3级,106.681980400000000,27.150807570000001
2093,修文,2017/5/4 0:00:00,28,19,多云,南风,小于3级,106.590592700000002,26.931538040000000
2094,小河,2017/5/4 0:00:00,28,19,多云,南风,小于3级,106.700980099999995,26.496944769999999
2095,习水,2017/5/4 0:00:00,27,17,多云,东南风~南风,小于3级,106.358925799999994,28.357319780000001
2096,兴义,2017/5/4 0:00:00,31,19,多云,南风,小于3级,104.857837200000006,25.002543769999999
2097,兴仁,2017/5/4 0:00:00,30,18,多云,南风,小于3级,105.277630299999998,25.499783799999999
2098,新都,2017/5/4 0:00:00,26,18,小雨转阴,北风,小于3级,104.116583500000004,30.839503890000000
2099,新津,2017/5/4 0:00:00,26,18,小雨转阴,北风,小于3级,103.832176799999999,30.427866089999998
2100,西充,2017/5/4 0:00:00,26,20,阴转小雨,北风,小于3级,105.857331599999995,31.063877070000000
2101,宣汉,2017/5/4 0:00:00,24,20,小雨转中雨,旋转风,小于3级,107.936032800000007,31.519797629999999
2102,叙永,2017/5/4 0:00:00,35,20,多云,旋转风,小于3级,105.468592299999997,28.099206630000001
2103,兴文,2017/5/4 0:00:00,32,19,多云转晴,微风,小于3级,105.141225899999995,28.255538439999999
2104,西昌,2017/5/4 0:00:00,33,18,晴,旋转风,小于3级,102.117887899999999,27.863377400000001
2105,喜德,2017/5/4 0:00:00,30,15,晴,旋转风,小于3级,102.449968200000001,28.196488559999999
2106,新龙,2017/5/4 0:00:00,21,1,晴,西南风,小于3级,100.287518000000006,30.945762800000001
2107,乡城,2017/5/4 0:00:00,22,4,阴转多云,西风,小于3级,99.738451909999995,29.117375920000001
2108,小金,2017/5/4 0:00:00,29,6,小雨,西南风,小于3级,102.475492700000004,31.135395890000002
2109,新丰,2017/5/4 0:00:00,29,20,多云,微风,小于3级,114.141774900000001,24.070091779999998
2110,兴宁,2017/5/4 0:00:00,31,20,多云,微风,小于3级,108.417620700000001,22.924530829999998
2111,徐闻,2017/5/4 0:00:00,32,23,多云,微风,小于3级,110.257847299999995,20.429967569999999
2112,霞山,2017/5/4 0:00:00,28,23,多云,微风,小于3级,110.385195999999993,21.204847399999998
2113,新会,2017/5/4 0:00:00,28,23,多云,微风,小于3级,113.034751099999994,22.388215070000001
2114,新兴,2017/5/4 0:00:00,30,21,多云,微风,小于3级,130.893188299999991,45.813493590000000
2115,信宜,2017/5/4 0:00:00,29,23,多云,北风~南风,3-4级~4-5级,111.125428900000003,22.431974270000001
2116,寻甸,2017/5/4 0:00:00,26,13,多云,西南风~微风,3-4级~小于3级,103.127813500000002,25.666609840000000
2117,祥云,2017/5/4 0:00:00,24,13,多云,微风,小于3级,100.778070700000001,25.516673290000000
2118,宣威,2017/5/4 0:00:00,28,13,晴,微风,小于3级,104.152570699999998,26.276828620000000
2119,西畴,2017/5/4 0:00:00,27,15,晴,微风,小于3级,104.687853899999993,23.362736410000000
2120,新平,2017/5/4 0:00:00,26,13,多云,西南风,4-5级,101.739130700000004,24.029740770000000
2121,西盟,2017/5/4 0:00:00,29,14,晴,微风,小于3级,99.522120000000001,22.708423459999999
2122,香格里拉,2017/5/4 0:00:00,11,4,小雨,微风,小于3级,99.831599260000004,27.907357820000001
2123,忻城,2017/5/4 0:00:00,30,23,多云,南风,小于3级,108.752318599999995,24.018747260000001
2124,象州,2017/5/4 0:00:00,31,23,多云,南风,小于3级,109.771967799999999,24.019170129999999
2125,兴安,2017/5/4 0:00:00,27,21,阴,南风,小于3级,130.244375300000002,47.233710070000001
2126,兴业,2017/5/4 0:00:00,30,23,阴转多云,南风,3-4级,109.928610899999995,22.798461759999999
2127,西林,2017/5/4 0:00:00,38,17,晴,南风,小于3级,129.227255200000002,47.500962039999997
2128,延庆,2017/5/4 0:00:00,12,3,多云转小雨,微风,小于3级,116.169735299999999,40.545156470000002
2129,永川,2017/5/4 0:00:00,31,20,多云,微风,小于3级,105.880357599999996,29.296487650000000
2130,渝北,2017/5/4 0:00:00,31,21,多云,微风,小于3级,106.753798500000002,29.816264080000000
2131,云阳,2017/5/4 0:00:00,29,20,多云转阵雨,微风,小于3级,108.863185799999997,31.042409270000000
2132,酉阳,2017/5/4 0:00:00,25,18,多云转阵雨,微风,小于3级,108.806808200000006,28.905277659999999
2133,依兰,2017/5/4 0:00:00,11,-2,晴,西风~西南风,小于3级~3-4级,129.721503100000007,46.275637070000002
2134,延寿,2017/5/4 0:00:00,10,-5,晴,西风~西南风,小于3级~3-4级,128.463942900000006,45.489520220000003
2135,依安,2017/5/4 0:00:00,14,-4,晴转多云,西风,3-4级,125.294633399999995,47.706872760000003
2136,伊春,2017/5/4 0:00:00,10,-6,晴,西北风~西风,小于3级~4-5级,128.900579599999986,47.741959240000000
2137,友谊,2017/5/4 0:00:00,11,-2,晴,西风,3-4级~4-5级,131.854998899999998,46.788592809999997
2138,榆树,2017/5/4 0:00:00,12,-5,晴,东北风~西风,小于3级,126.602500800000001,44.879422929999997
2139,永吉,2017/5/4 0:00:00,12,-3,晴,微风,小于3级,126.227560100000005,43.601481149999998
2140,延吉,2017/5/4 0:00:00,14,-2,多云转晴,西北风~西风,小于3级,129.471301500000010,43.059666600000000
2141,伊通,2017/5/4 0:00:00,12,-4,晴,西南风,小于3级,125.271149399999999,43.346321830000001
2142,义县,2017/5/4 0:00:00,15,-3,多云,东北风,3-4级~小于3级,121.301877399999995,41.534928119999996
2143,营口,2017/5/4 0:00:00,13,1,晴转多云,东北风,4-5级,122.233391400000002,40.668651070000003
2144,牙克石,2017/5/4 0:00:00,8,-8,晴转多云,西风,3-4级~4-5级,121.512667800000003,49.329995940000003
2145,元氏,2017/5/4 0:00:00,11,7,小雨,东北风,3-4级,114.428360200000000,37.807352639999998
2146,易县,2017/5/4 0:00:00,15,6,多云转小雨,北风~东风,小于3级,115.254021699999996,39.317566050000003
2147,蔚县,2017/5/4 0:00:00,10,4,晴转小雨,西北风~东南风,3-4级~小于3级,114.712537200000000,39.879353150000000
2148,阳原,2017/5/4 0:00:00,11,4,晴转小雨,西北风~东南风,3-4级~小于3级,114.394395900000006,40.138642120000000
2149,玉田,2017/5/4 0:00:00,16,4,多云,东北风,小于3级~3-4级,117.734752599999993,39.818843360000002
2150,永清,2017/5/4 0:00:00,15,4,阴转小雨,东风,小于3级,116.560557000000003,39.302836429999999
2151,盐山,2017/5/4 0:00:00,12,5,多云转阴,东北风,4-5级~3-4级,117.266939899999997,37.960369720000003
2152,永年,2017/5/4 0:00:00,11,8,小雨,北风,4-5级~3-4级,114.641602000000006,36.770200180000003
2153,阳曲,2017/5/4 0:00:00,8,1,雨夹雪,东风~东北风,小于3级,112.672658499999997,38.158246370000001
2154,阳高,2017/5/4 0:00:00,10,3,多云转小雨,东北风~东南风,4-5级~3-4级,113.823181399999996,40.222311529999999
2155,阳泉,2017/5/4 0:00:00,7,4,小雨,东风,小于3级,113.569237599999994,37.869529489999998
2156,盂县,2017/5/4 0:00:00,5,3,小雨,东风,小于3级,113.360966599999998,38.229385729999997
2157,榆次,2017/5/4 0:00:00,8,5,小雨,微风,小于3级,112.843736500000006,37.650824690000000
2158,榆社,2017/5/4 0:00:00,7,4,小雨,微风,小于3级,112.954180800000003,37.140049980000001
2159,阳城,2017/5/4 0:00:00,14,10,小雨转中雨,东南风,小于3级,112.361526999999995,35.426540840000001
2160,永和,2017/5/4 0:00:00,16,9,小雨转小到中雨,北风,小于3级,110.617898199999999,36.737137369999999
2161,翼城,2017/5/4 0:00:00,18,12,小雨转小到中雨,北风,小于3级,111.839209499999996,35.695397579999998
2162,运城,2017/5/4 0:00:00,16,11,小到中雨转小雨,东风,小于3级,111.006853699999994,35.038859479999999
